pt,Assigned_Topic
Abdominal pain,Digestive
Abdominal pain,Digestive
Depressed level of consciousness,Other
Asthma,Respiratory
Asthma,Respiratory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Angioedema,Allergic
Angioedema,Allergic
Abdominal pain,Digestive
Abdominal pain,Digestive
Acne,Other
Acne,Other
Acute respiratory failure,Other
Acute respiratory failure,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Asthma,Respiratory
Hypertension,Circulatory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Anaphylactic shock,Allergic
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood parathyroid hormone decreased,Circulatory
Blood parathyroid hormone decreased,Circulatory
Blood parathyroid hormone decreased,Circulatory
Blood parathyroid hormone decreased,Circulatory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Anaphylactic reaction,Allergic
Choking,Other
Choking,Other
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Asthma,Respiratory
Asthma,Respiratory
Alopecia,Other
Alopecia,Other
Alopecia,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Bronchopulmonary aspergillosis allergic,Other
Asthma,Respiratory
Asthma,Respiratory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Bladder dilatation,Other
Bladder dilatation,Other
Bladder dilatation,Other
Bladder dilatation,Other
Bladder dilatation,Other
Bladder dilatation,Other
Bladder dilatation,Other
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Abdominal pain,Digestive
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Pneumonia,Infectious
Alopecia,Other
Alopecia,Other
Eosinophilic otitis media,Other
Angioedema,Allergic
Contusion,Other
Contusion,Other
Asthma,Respiratory
Asthma,Respiratory
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Anxiety,Neurological
Dizziness,Neurological
Asthma,Respiratory
Colitis,Other
Colitis,Other
Colitis,Other
Colitis,Other
Colitis,Other
Aortic aneurysm,Other
Aortic aneurysm,Other
Aortic aneurysm,Other
Abdominal pain,Digestive
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Cough,Other
Cough,Other
Cough,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Blister,Other
Asthma,Respiratory
Drug dependence,Other
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Abdominal pain upper,Digestive
Cataract,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Alveolar lung disease,Other
Alopecia,Other
Death,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Asthma,Respiratory
Alopecia,Other
Asthma,Respiratory
Asthma,Respiratory
Arthritis,Musculoskeletal
Drug-induced liver injury,Other
Application site swelling,Other
Application site swelling,Other
Application site swelling,Other
Application site swelling,Other
Application site swelling,Other
Angiopathy,Other
Angiopathy,Other
Angiopathy,Other
Angiopathy,Other
Angiopathy,Other
Asthma,Respiratory
Addison's disease,Other
Arthralgia,Musculoskeletal
Disturbance in attention,Other
Asthenia,Other
Fungal infection,Infectious
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abortion spontaneous,Other
Abortion spontaneous,Other
Abortion spontaneous,Other
Disturbance in attention,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Asthenia,Other
Cerebrovascular accident,Other
Drug ineffective,Other
Drug ineffective,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Asthma,Respiratory
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Platelet count decreased,Other
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Cough,Other
Cough,Other
Cough,Other
Cough,Other
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Anaphylactic shock,Allergic
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Diplegia,Other
Diplegia,Other
Heart rate decreased,Other
Heart rate decreased,Other
HIV test positive,Other
Arthropathy,Other
Antiphospholipid syndrome,Other
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Pneumonia,Infectious
Decreased appetite,Other
Decreased appetite,Other
Decreased appetite,Other
Decreased appetite,Other
Decreased appetite,Other
Decreased appetite,Other
Antiphospholipid antibodies positive,Other
Malaise,Other
Decreased immune responsiveness,Other
Decreased immune responsiveness,Other
Decreased immune responsiveness,Other
Decreased immune responsiveness,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Death,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Fatigue,Other
Bronchitis,Respiratory
Bronchitis,Respiratory
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Chills,Other
Chills,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Acrochordon,Other
Acrochordon,Other
Anaphylactic reaction,Allergic
Angioedema,Allergic
Arrhythmia,Other
Arrhythmia,Other
Fall,Other
Fall,Other
Fall,Other
Fall,Other
Asthma exercise induced,Respiratory
Asthma exercise induced,Respiratory
Asthma exercise induced,Respiratory
Asthma exercise induced,Respiratory
Asthma exercise induced,Respiratory
Cerebrovascular accident,Other
Cough,Other
Arthropathy,Other
Dysgeusia,Other
Dysgeusia,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Infective pulmonary exacerbation of cystic fibrosis,Other
Anaphylactic reaction,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Herpes zoster,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Transient ischaemic attack,Other
Contusion,Other
Contusion,Other
Contusion,Other
Contusion,Other
Contusion,Other
Contusion,Other
Respiratory failure,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Sinusitis,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Bronchial obstruction,Other
Breast cyst,Other
Breast cyst,Other
Asthma,Respiratory
Dizziness,Neurological
Dizziness,Neurological
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Erythema,Other
Erythema,Other
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
C-reactive protein increased,Other
Cough,Other
Cough,Other
Rheumatic disorder,Other
Angioedema,Allergic
Angioedema,Allergic
Hereditary angioedema,Allergic
Hereditary angioedema,Allergic
Loss of consciousness,Other
Blood pressure systolic increased,Circulatory
Infective pulmonary exacerbation of cystic fibrosis,Other
Rheumatoid arthritis,Musculoskeletal
Asthma,Respiratory
Pneumonia,Infectious
Pneumonia,Infectious
Pneumonia,Infectious
Drug ineffective,Other
Agitation,Other
Agitation,Other
Blood immunoglobulin A increased,Circulatory
Blood immunoglobulin A increased,Circulatory
Blood pressure systolic increased,Circulatory
Bacterial test,Other
Diarrhoea,Digestive
Diarrhoea,Digestive
Diarrhoea,Digestive
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Atrial fibrillation,Other
Asthma,Respiratory
Angioedema,Allergic
Angioedema,Allergic
Death,Other
Anaphylactic reaction,Allergic
Anaphylactic shock,Allergic
Dyspnoea,Respiratory
Anaphylactic reaction,Allergic
Asthma,Respiratory
Asthma,Respiratory
Thrombocytopenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Alopecia,Other
Blood pressure increased,Circulatory
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Abdominal pain upper,Digestive
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Cardiac dysfunction,Other
Cholangitis,Other
Pain,Musculoskeletal
Blood pressure systolic increased,Circulatory
Anaphylactic reaction,Allergic
Blood pressure systolic increased,Circulatory
Arrhythmia,Other
Body temperature decreased,Other
Body temperature decreased,Other
Body temperature decreased,Other
Concomitant disease aggravated,Other
Blood sodium decreased,Circulatory
Asthma,Respiratory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Balance disorder,Other
Asthma,Respiratory
Adrenal suppression,Other
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Anaphylactic shock,Allergic
Seizure,Neurological
Blood pressure increased,Circulatory
Acute respiratory failure,Other
Acute respiratory failure,Other
Abdominal discomfort,Digestive
Asthma,Respiratory
Asthma,Respiratory
Pain,Musculoskeletal
Body temperature decreased,Other
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Accidental exposure to product,Other
Asthma,Respiratory
Arthropod sting,Other
Arthropod sting,Other
Arthropod sting,Other
Arthropod sting,Other
Arthropod sting,Other
Arthropod sting,Other
Alopecia,Other
Asthma,Respiratory
Eczema,Dermatological
Eczema,Dermatological
Eczema,Dermatological
Asthma,Respiratory
Anaphylactic reaction,Allergic
Asthma,Respiratory
Angioedema,Allergic
Angioedema,Allergic
Abdominal discomfort,Digestive
Hypoaesthesia,Other
Drug ineffective,Other
Anaphylactic reaction,Allergic
Anxiety,Neurological
Arterial stenosis,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Death,Other
Influenza,Infectious
Allergy to fermented products,Allergic
Herpes zoster,Other
Pneumonia,Infectious
Arthralgia,Musculoskeletal
Angioedema,Allergic
Chest pain,Musculoskeletal
Blister,Other
Blister,Other
Anaphylactic reaction,Allergic
Malaise,Other
Acute disseminated encephalomyelitis,Other
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Sinusitis,Other
Anaemia,Other
Acne,Other
Hyper IgE syndrome,Other
Asthma,Respiratory
Adjustment disorder,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal pain,Digestive
Blood iron decreased,Circulatory
Angioedema,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abortion spontaneous,Other
Alopecia,Other
Interstitial lung disease,Other
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Product use issue,Other
Cerebral cyst,Other
Arthralgia,Musculoskeletal
Nasopharyngitis,Other
Nasopharyngitis,Other
Pneumonia,Infectious
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Rhinovirus infection,Infectious
Fatigue,Other
Acute myocardial infarction,Other
Death,Other
Blood glucose increased,Circulatory
Blood glucose increased,Circulatory
Blood glucose increased,Circulatory
Blood glucose increased,Circulatory
Nasopharyngitis,Other
Breast cancer,Other
Flushing,Other
Liver disorder,Other
Ventricular fibrillation,Other
Anaemia,Other
Asthmatic crisis,Respiratory
Drug hypersensitivity,Allergic
Lipoma,Other
Pain,Musculoskeletal
Mental disorder,Other
Cervical vertebral fracture,Musculoskeletal
Adverse drug reaction,Other
Adverse drug reaction,Other
Bronchitis,Respiratory
Dizziness,Neurological
Death,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Pruritus,Other
Blood pressure increased,Circulatory
Syncope,Other
Dehydration,Other
Dehydration,Other
Dehydration,Other
Arthritis,Musculoskeletal
Formication,Other
Agranulocytosis,Other
Death,Other
Exposure during pregnancy,Other
Product dose omission,Other
Drug dependence,Other
Death,Other
Death,Other
Insurance issue,Other
Pneumonia,Infectious
Infusion site pain,Musculoskeletal
Asthma,Respiratory
Anaphylactic reaction,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Incorrect dose administered,Other
Incorrect dose administered,Other
Incorrect dose administered,Other
Incorrect dose administered,Other
Disturbance in attention,Other
Addison's disease,Other
Addison's disease,Other
Addison's disease,Other
Addison's disease,Other
Cardiac disorder,Other
Cardiac disorder,Other
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Diverticulum intestinal,Other
Asthma,Respiratory
Off label use,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Lower respiratory tract infection,Infectious
Death,Other
Drug hypersensitivity,Allergic
Drug hypersensitivity,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Cough,Other
Cerebrovascular accident,Other
Death,Other
Intentional product use issue,Other
Injection related reaction,Other
Abortion,Other
Myocardial infarction,Other
Anxiety,Neurological
Dermatitis contact,Dermatological
Pneumonia,Infectious
Pneumonia,Infectious
Pneumonia,Infectious
Discomfort,Other
Adverse event,Other
Blood count abnormal,Circulatory
Asthma,Respiratory
